id,release_year,main_genre,director,vote_average,vote_count,profit
57157,2011,Comedy,Jason Reitman,5.6,364,10939027
1948,2006,Action,Brian Taylor,6.6,1151,30931041
28353,1997,Comedy,Lionel C. Martin,5.3,8,13960203
46889,1998,Comedy,Richard LaGravenese,5.3,11,902790
38093,2010,Comedy,Sanaa Hamri,6.1,99,21520719
14976,2008,Drama,Jonathan Demme,6.1,163,0
11027,1981,Romance,Bob Rafelson,6.4,110,-12000000
3635,2003,Drama,Peter Webber,6.4,377,31466789
387,1981,Action,Wolfgang Petersen,7.9,613,71000000
6020,2002,Comedy,Wallace Wolodarsky,4.6,47,-12000000
122906,2013,Comedy,Richard Curtis,7.8,2067,87100449
9550,2004,Adventure,Zhang Yimou,7.1,439,92863945
60599,2012,Drama,Nicholas Jarecki,6.1,294,23485056
227719,2015,Science Fiction,Dean Israelite,6.4,933,20248241
14299,2008,Drama,Darnell Martin,6.9,86,-12000000
19419,2000,Action,Scott Alexander,4.9,23,0
12088,1992,Action,Stuart Gordon,5.7,168,-1260859
14799,2006,Comedy,Christopher Guest,5.9,43,-6457975
9466,1998,Drama,Woody Allen,6.0,111,0
7510,2006,Drama,Ryan Murphy,5.8,78,-5245102
31246,2003,Comedy,Robert Iscove,3.0,23,-7077834
61752,1996,Comedy,Spike Lee,5.7,16,-7060061
10944,2003,Mystery,Jane Campion,4.6,89,-11999977
10362,2008,Drama,James Gray,6.6,154,-8851818
14778,2001,Comedy,Fred Schepisi,6.0,22,0
1255,2006,Horror,Bong Joon-ho,6.7,537,77489643
45226,1981,Adventure,Roger Spottiswoode,6.8,4,0
10212,1999,Comedy,Antonia Bird,6.9,141,-12000000
8669,2008,Comedy,Jon Poll,6.5,225,-12000000
179144,2013,Comedy,Paolo Sorrentino,7.3,720,-4028915
16857,2002,Comedy,Peter Care,6.4,53,0
86825,2013,Drama,Park Chan-wook,6.5,882,77441
844,2004,Fantasy,Wong Kar-wai,6.9,206,7271312
8060,2007,Crime,Ira Sachs,6.1,38,-12000000
15907,2005,Adventure,Carroll Ballard,6.9,41,-12000000
38448,2009,Drama,Neil Jordan,6.5,84,-10355245
327,2000,Crime,Takeshi Kitano,6.8,107,3250000
9260,2002,Comedy,Anthony Russo,6.2,50,-1200000
61337,1997,Comedy,Sidney Lumet,6.1,9,0
13079,2007,Thriller,Vadim Perelman,6.1,88,-8000000
89325,2012,Drama,Lawrence Kasdan,5.3,22,0
4170,2007,Drama,Marco Kreuzpaintner,6.8,67,-12000000
41508,2005,War,Lajos Koltai,6.5,28,0
12479,1999,Comedy,Alan Rudolph,5.2,28,-12000000
44555,2009,Comedy,Zhang Yimou,4.8,13,0
10133,2002,Thriller,Vincenzo Natali,6.7,192,-7500000
21345,2009,Drama,Lu Chuan,7.6,55,-1347502
173931,2011,Animation,Lijun Sun,3.0,3,-16430000
61984,2010,Science Fiction,Takashi Yamazaki,6.3,59,-787706
50601,2011,War,Renny Harlin,5.8,62,-19982521
26466,2009,Horror,Christopher Smith,6.9,612,-12000000
345003,2015,Drama,Timothy Hines,4.3,5,-1200000
236751,2014,Drama,Randall Wallace,6.0,229,89332962
107,2000,Thriller,Guy Ritchie,7.7,2912,73557872
357837,2015,Drama,David Winters,4.3,2,0
8913,1989,Drama,Mary Lambert,6.4,407,45969467
13889,1993,Drama,Akira Kurosawa,7.5,20,0
18530,2009,Drama,Jamie Thraves,5.5,29,-11500000
358451,2015,Drama,Mabel Cheung,6.3,5,0
927,1984,Fantasy,Joe Dante,6.9,1596,142083102
11,1977,Adventure,George Lucas,8.1,6624,764398007
291870,2016,Comedy,Dan Mazer,5.7,1406,82573028
907,1965,Drama,David Lean,7.4,247,100858363
206563,2014,Adventure,Stephen Daldry,7.1,242,0
11887,2008,Comedy,Kenny Ortega,6.2,821,0
45317,2010,Drama,David O. Russell,7.2,1486,68617009
12094,2006,Action,Jeff Tremaine,6.4,298,61778712
10377,1992,Comedy,Jonathan Lynn,7.3,384,53088552
249164,2014,Drama,R.J. Cutler,7.3,1368,67874843
256092,2014,Action,Brian Trenchard-Smith,3.9,74,-12000000
9942,1989,Comedy,David S. Ward,6.6,217,38797148
10748,2007,Comedy,Barnaby Thompson,5.6,142,0
1817,2002,Thriller,Joel Schumacher,6.7,1062,84837138
10229,2002,Drama,Adam Shankman,7.5,1018,30227069
687,1995,Drama,Tim Robbins,7.3,337,28363635
796,1999,Drama,Roger Kumble,6.6,827,65402208
22804,2009,Horror,Kevin Greutert,6.0,722,57233629
10156,1981,Comedy,Mel Brooks,6.5,204,20672907
12837,2008,Adventure,Gina Prince-Bythewood,7.4,158,27105395
17708,2001,Action,Rob Pritts,4.1,54,12978402
13937,1992,Drama,Brian De Palma,5.9,65,25170057
28932,1978,Drama,Norman Jewison,6.4,29,0
31909,1986,Science Fiction,Tobe Hooper,5.5,57,-7115337
167073,2015,Drama,John Crowley,7.2,1213,51076141
3175,1975,Drama,Stanley Kubrick,7.7,505,9000000
14369,2001,Comedy,Brendan Malloy,5.8,53,-9217324
16888,2000,Comedy,Reginald Hudlin,5.7,34,-10300000
121826,2012,Drama,Dustin Hoffman,6.3,139,48520298
10646,2001,Comedy,Gregory Poirier,4.9,74,12430766
12149,2001,Drama,Bill Paxton,7.0,334,2110448
304357,2015,Drama,Simon Curtis,7.3,440,50619773
11184,2004,Drama,Bill Condon,6.6,131,0
766,1992,Fantasy,Sam Raimi,7.3,838,-11000000
20009,2002,Comedy,Dewey Nicks,5.4,60,-7586085
1587,1993,Romance,Lasse Hallström,7.5,919,19000000
30973,2003,Drama,Philip Saville,8.2,12,-5930910
11109,2004,Crime,Mike Leigh,6.8,80,-11000000
9027,2002,Comedy,Daisy von Scherler Mayer,5.1,75,0
63020,1995,Comedy,Mira Nair,6.6,9,-8167174
86829,2013,Drama,Joel Coen,7.2,834,21935319
11065,2001,Drama,Tim Blake Nelson,5.8,75,16017403
13888,1991,Drama,William A. Graham,5.1,153,-8192146
42345,1970,Drama,Martin Ritt,5.9,16,-8800000
13994,2005,Comedy,John Turturro,6.0,33,2945242
1590,2006,Drama,Agnieszka Holland,6.2,42,-11000000
62728,2010,Drama,Rowan Joffe,5.6,35,0
11917,2008,Horror,David Hackl,5.9,820,103057533
45138,1969,Drama,Giuliano Montaldo,7.3,6,0
80271,2012,Drama,Lisa Azuelos,5.9,881,-11000000
4657,2006,Crime,Ray Lawrence,5.7,25,0
14395,2006,Drama,Karan Johar,6.1,42,9600000
24137,1999,Drama,Oliver Parker,6.3,46,4535191
190847,2013,Science Fiction,Ruairi Robinson,5.2,302,0
11056,2002,Horror,Jaume Balagueró,5.6,112,0
62,1968,Science Fiction,Stanley Kubrick,7.9,2998,58200000
601,1982,Science Fiction,Steven Spielberg,7.3,3269,782410554
13067,2007,Romance,Jon Kasdan,5.8,160,7500000
25379,2004,Adventure,Léa Pool,6.8,6,0
88641,1994,Drama,Floyd Mutrux,8.5,2,-10376491
58051,2010,Drama,Sajid Khan,5.2,29,0
14877,2007,Drama,Christopher Cain,5.0,16,-11000000
96399,2012,History,Dean Wright,6.4,35,-2377154
304410,2014,Comedy,Eric Lartigau,7.0,766,-11000000
489,1997,Drama,Gus Van Sant,7.9,2811,215933435
373314,2016,Drama,Shintaro Shimosawa,5.3,149,-11000000
214,2006,Horror,Darren Lynn Bousman,6.1,1071,153876815
10890,1981,Action,Ivan Reitman,6.5,249,75300000
1588,2000,Comedy,Peyton Reed,5.8,568,62449929
316727,2016,Action,James DeMonaco,6.1,1306,108587880
10314,1999,Comedy,Robert Iscove,5.7,418,93166989
663,2007,Horror,Darren Lynn Bousman,5.9,903,129352633
11804,2005,Drama,Geoffrey Sax,5.6,261,81196419
16781,2006,Drama,Tyler Perry,6.0,77,51231524
11873,1986,Drama,Martin Scorsese,6.7,291,38493982
9289,1962,Action,Bernhard Wicki,7.2,234,40100000
10414,1992,Comedy,Stephen Herek,6.4,198,40752337
1970,2004,Horror,Takashi Shimizu,5.8,865,173474602
9614,1996,Comedy,Dennis Dugan,6.5,755,29205099
8922,2001,Horror,Victor Salva,6.1,720,49217789
1648,1989,Adventure,Stephen Herek,6.7,454,30485039
17917,1968,Drama,Carol Reed,7.0,103,27402877
74534,2011,Drama,John Madden,6.9,459,126836156
19405,2001,Science Fiction,Chuck Sheetz,6.6,67,34460850
9355,1985,Action,George Miller,5.9,748,23924696
10999,1985,Action,Mark L. Lester,6.4,742,47500000
321258,2016,Horror,William Brent Bell,5.8,1102,54188367
44040,2010,Horror,John Erick Dowdle,5.8,816,23583175
10426,2002,Comedy,Marcus Raboy,6.0,100,13526835
280092,2015,Drama,Leigh Whannell,6.2,983,94303851
13938,1985,Action,Michael Schultz,6.4,69,15754284
10163,1992,Horror,Brett Leonard,5.4,197,22101000
12182,2008,Comedy,Peter Sollett,6.4,379,23973937
1832,1999,Fantasy,Kevin Smith,6.8,823,20652890
9034,2002,Comedy,Bob Dolman,5.5,62,-10000000
15301,1983,Drama,Steven Spielberg,6.2,161,19450919
10135,1989,Action,Rowdy Herrington,6.3,252,15050028
26352,1994,Action,Keenen Ivory Wayans,6.0,31,19392418
20616,2002,Drama,John Polson,5.0,70,25911240
9794,2006,Comedy,Greg Coolidge,5.3,153,26368909
15037,1998,Comedy,Deborah Kaplan,6.1,122,15605015
227,1983,Crime,Francis Ford Coppola,6.9,291,23697647
294272,2016,Adventure,David Lowery,6.2,679,78695338
11336,1983,Horror,David Cronenberg,6.9,311,10766616
283445,2015,Horror,Ciaran Foy,5.4,581,42882018
88036,2012,Drama,Salim Akil,5.8,36,10637469
10984,2001,Horror,Jamie Blanks,5.0,114,0
22824,2009,Mystery,Olatunde Osunsanmi,5.8,441,32333295
9526,2006,Drama,Robert Altman,6.4,81,-10000000
39349,1994,Drama,Leon Ichaso,5.2,13,0
15983,1985,Action,Joseph Zito,5.3,49,0
14544,2005,Comedy,Malcolm D. Lee,6.1,27,0
11545,1998,Comedy,Wes Anderson,7.5,676,8096053
42684,2010,Science Fiction,Colin Strause,4.7,507,56821036
268238,2015,Drama,John Madden,6.3,272,75978266
8359,2008,Comedy,Patricia Rozema,6.4,34,0
15648,2005,Comedy,Mark Rosman,5.5,203,0
41823,1990,Drama,Spike Lee,6.3,47,6153593
11891,2002,Action,Steve Oedekerk,6.1,159,0
9362,1990,Action,Ron Underwood,6.6,864,37572000
9902,2003,Horror,Rob Schmidt,6.0,635,16050575
14729,1980,Western,Walter Hill,6.6,50,5795189
9455,1999,Action,James Foley,6.0,57,-9843800
103731,2013,Drama,Jeff Nichols,7.0,1068,11587700
10090,2007,Action,Ben Garant,5.6,72,10342161
164558,2013,Documentary,Morgan Spurlock,8.0,201,-10000000
19905,2009,Comedy,Neal Brennan,5.4,58,-10000000
17710,2002,Animation,Tuck Tucker,5.6,62,0
75900,2011,Drama,Simon Curtis,6.6,406,28657696
9515,2005,Action,Richard Shepard,6.2,136,7297244
27322,1997,Comedy,Theodore Witcher,8.1,12,-10000000
328425,2015,Thriller,Joel Edgerton,6.7,1049,53978653
14120,2005,Adventure,Jim Hanon,6.1,15,0
10050,2001,Comedy,Tommy O'Haver,5.5,75,-10000000
1542,1999,Comedy,Mike Judge,7.4,1050,2827813
10490,1999,Comedy,Michael Patrick Jann,6.4,86,571408
87093,2014,Drama,Tim Burton,6.8,1196,18883511
10029,1998,Comedy,Peter Berg,6.2,179,-20101588
9893,2004,Comedy,Joe Nussbaum,5.3,101,0
11507,1984,Crime,Brian De Palma,6.4,137,-1198060
37931,2010,Action,Jorma Taccone,5.1,179,-3890000
3472,2002,Crime,Stephen Frears,6.8,131,0
87818,2013,Comedy,Griffin Dunne,4.4,797,26438988
13160,2008,Comedy,Jeff Lowell,5.3,145,-10000000
88005,2012,Comedy,Lorene Scafaria,6.3,700,-363711
52067,2011,Comedy,Miguel Arteta,5.9,135,6861102
73,1998,Drama,Tony Kaye,8.2,3016,3875127
134597,2012,Horror,Marcus Dunstan,5.9,289,6842058
24034,2004,Animation,Timothy Bjorklund,5.5,2,-10000000
14283,1998,Drama,François Girard,7.3,99,-8504592
404,1999,Drama,David Lynch,7.7,306,-10000000
13201,2002,Action,Scott Kalvert,5.5,34,0
209403,2013,Comedy,Jason Bateman,6.4,334,-1700000
7942,2007,Comedy,David Schwimmer,6.2,238,23000000
73247,1981,Comedy,Allan Arkush,3.8,6,-7845304
253331,2014,Drama,Mike Binder,6.5,115,12571189
34043,2001,Comedy,Eric Bross,4.1,10,0
9952,2006,Adventure,Werner Herzog,6.9,336,-2822857
256924,2015,Comedy,Dan Fogelman,6.6,183,835752
82532,2011,Drama,Jay Duplass,6.1,217,-5582420
41110,2009,Drama,Luca Guadagnino,6.9,73,0
134371,2012,Drama,John Putch,5.4,41,0
2088,1993,Action,Peter Medak,5.7,36,-8224415
10388,1999,Action,Steven Soderbergh,6.6,105,-6806898
1640,2004,Drama,Paul Haggis,7.2,1149,91910061
25520,2000,Drama,Terence Davies,6.4,25,-4835596
27342,1987,Action,Harley Cokeliss,6.8,15,0
13689,2006,Drama,Victor Salva,7.3,90,0
67911,2011,Comedy,Tom Brady,4.4,51,-10000000
24664,2000,Comedy,Spike Lee,6.3,24,0
329440,2016,Horror,Jason Zada,4.8,448,30055439
47890,1981,Adventure,Franklin J. Schaffner,6.0,2,-13560436
252512,2015,Comedy,Noah Baumbach,5.8,383,-2412515
55720,2011,Drama,Chris Weitz,7.0,54,-8240748
9613,2002,Drama,David Cronenberg,6.4,168,0
29076,2000,Action,Eric Blakeney,5.4,24,-8368161
29339,2002,Adventure,Douglas McGrath,6.8,49,0
68812,2012,Thriller,Ariel Vromen,6.4,365,-18030807
32740,2006,Action,Rakesh Roshan,5.5,46,0
14195,2000,Thriller,John Waters,6.2,51,-10000000
73567,2011,Crime,William Friedkin,6.5,425,-6334931
41479,2009,Comedy,Derrick Borte,6.1,210,-2977272
15394,2003,Crime,Richard Kwietniowski,6.8,37,0
10071,2007,Comedy,Bob Odenkirk,4.9,46,0
1989,2007,Drama,Wong Kar-wai,6.0,190,11786738
91076,1998,Drama,John Turturro,6.3,7,0
12779,2002,Comedy,Guy Ritchie,4.8,50,-9401355
13191,2008,Action,Joshua Seftel,5.6,86,-3703816
11770,2001,Action,Stephen Chow,6.6,491,42776760
12703,2004,Drama,Vincent Gallo,5.5,62,-10000000
64559,1997,Comedy,Claude Chabrol,6.4,5,0
222649,2014,Drama,Jon Stewart,6.5,98,0
115872,1997,Drama,Bigas Luna,5.3,3,0
101173,2011,Drama,Ralph Fiennes,5.9,131,-6627398
25350,2004,Comedy,Dan Harris,6.3,29,-10000000
10034,2001,Action,Mel Smith,6.4,12,0
20178,2009,Comedy,Bobcat Goldthwait,6.5,177,-9704250
5072,2006,Horror,Christopher Smith,6.4,169,0
18191,2005,Drama,Stuart Gordon,6.0,50,-10000000
31007,2010,Drama,Jake Scott,6.4,139,42145
11546,1994,Comedy,Alan Metter,4.1,178,126247
41894,2010,Drama,Jeb Stuart,6.0,5,0
184374,2013,War,Rafa Lara,5.8,14,-10000000
268171,2014,Comedy,Michael Radford,6.2,31,-10000000
78149,1998,Comedy,Alan Smithee,3.0,9,-9954221
24663,2009,Comedy,Michael Meredith,4.8,19,0
39037,2009,Comedy,Julio DePietro,5.4,59,-3200000
22805,2009,Comedy,Katherine Dieckmann,4.7,44,0
39055,2008,Drama,William Dear,5.8,4,140987
245846,2015,Drama,Kim Farrant,5.1,83,-9982528
25186,2009,Comedy,Marcus Raboy,7.0,5,-9990931
15017,2007,Comedy,Scott Marshall Smith,3.9,29,-10000000
12245,2008,Crime,Álex de la Iglesia,5.7,188,-14100000
49787,2010,Drama,Andrew Traucki,5.4,130,0
16358,2004,Comedy,Michael Clancy,6.4,34,0
7006,2007,Thriller,Patrick Lussier,5.6,80,0
66767,2011,Music,Robert Adetuyi,4.3,16,-10000000
17622,2008,Action,Kari Skogland,6.1,35,0
283671,2014,Family,Taedong Park,6.5,1,0
18516,2008,Drama,Paul Schrader,6.4,22,-10000000
217708,2013,Drama,Benedikt Erlingsson,6.9,26,1
42057,2010,Comedy,Gurinder Chadha,4.3,9,0
17577,2009,Action,Jason Connery,4.0,53,-10000000
14608,2007,Drama,Vic Sarin,6.4,6,0
34417,2010,Comedy,Jim Issa,5.0,6,0
15067,2008,Action,Kim Jee-woon,7.1,193,-10000000
78383,2013,Horror,Douglas Aarniokoski,4.9,119,9999990
43090,2010,Drama,William Phillips,6.7,27,-10000000
16614,2009,Comedy,Greg Mottola,6.4,737,7664377
9700,2005,Drama,Andy García,6.0,24,-5213764
10471,2000,Comedy,Steve Carr,6.4,135,48827328
250066,2014,Action,Sarik Andreasyan,4.3,158,-10000000
667,1967,Action,Lewis Gilbert,6.5,531,102084787
208869,2014,Drama,Julian Gilbey,6.1,86,-10
86837,2012,Drama,Michael Haneke,7.5,400,10939492
10306,1988,Horror,Gary Sherman,4.5,123,3644000
106845,2015,Horror,Valeri Milev,4.9,34,-9500000
11576,1963,Action,Stanley Kramer,7.0,140,50600000
219,2006,Comedy,Pedro Almodóvar,7.3,406,72682540
11827,1981,Animation,Gerald Potterton,6.2,148,-9300000
22820,2009,Action,Jared Hess,6.2,51,-10000000
31174,1995,Drama,Richard Loncraine,6.9,49,0
244316,2015,Action,David Hackl,5.1,74,-10000000
37737,2010,Drama,Anurag Basu,6.0,40,0
62215,2011,Drama,Lars von Trier,7.0,885,14417298
66125,2011,Drama,Kriv Stenders,7.1,83,0
132316,2012,Drama,Yash Chopra,7.3,66,0
348,1979,Horror,Ridley Scott,7.9,4470,93931801
30497,1974,Horror,Tobe Hooper,7.2,590,30774000
27586,2010,Drama,Floria Sigismondi,6.3,254,-7004189
14811,1971,Drama,Norman Jewison,7.4,134,74304330
660,1965,Adventure,Terence Young,6.5,562,135695658
68684,2011,Horror,Joseph Kahn,5.7,129,-10000000
40794,2010,Comedy,Ferzan Ozpetek,7.0,118,1220215
9400,1996,Drama,F. Gary Gray,6.9,66,32590886
16162,1999,Drama,Malcolm D. Lee,6.8,38,25573780
10585,1988,Horror,Tom Holland,6.3,581,35196684
2359,2007,Documentary,Michael Moore,7.3,235,15538513
238636,2014,Horror,James DeMonaco,6.6,1954,99782847
10472,2000,Comedy,Kris Isacsson,4.9,70,-9000000
11282,2004,Comedy,Danny Leiner,6.6,693,14936908
6521,2000,Drama,Rod Lurie,6.7,60,-9000000
14181,2000,Crime,Ben Younger,6.5,201,2780255
1621,1983,Comedy,John Landis,7.1,738,49800000
9656,2006,Horror,Glen Morgan,4.8,119,12510851
16428,2004,Comedy,Daniel Taplitz,5.8,21,0
10705,1989,War,Kenneth Branagh,7.4,71,-9000000
8272,2007,Drama,Tamara Jenkins,6.8,110,0
24621,2003,Comedy,Linda Mendoza,6.3,16,6126237
1619,2000,Action,Christopher McQuarrie,6.4,100,10625401
9685,2002,Comedy,Burr Steers,6.5,95,-4222535
14425,1994,Comedy,Hart Bochner,6.0,41,-4649226
14624,2006,Romance,Michael O. Sajbel,6.8,78,0
10179,1984,Action,Stewart Raffill,5.7,49,-9000000
15568,2007,Drama,Davis Guggenheim,6.0,17,-6044961
14057,2005,Comedy,Bart Freundlich,5.5,29,-9000000
12621,2008,Comedy,Andrew Fleming,6.1,56,0
1808,1998,Drama,Todd Haynes,6.9,116,1053788
293670,2016,Horror,Na Hong-jin,7.2,250,0
67675,2011,Documentary,Kevin Tancharoen,6.8,79,9663238
27329,2001,Drama,Chatrichalerm Yukol,5.1,6,0
29514,1990,Horror,George A. Romero,6.0,35,-9000000
250349,2014,Comedy,Eric Lavaine,5.8,214,8348529
12454,2002,Comedy,Mike Leigh,7.0,33,-9000000
39806,2010,Drama,Marc Forby,4.8,14,-8228501
15699,2006,Drama,Peter Cattaneo,6.1,7,-4859334
8883,2008,Crime,Ole Christian Madsen,6.8,68,-6500000
17926,2005,Comedy,Meiert Avis,4.5,12,-7953834
291081,2009,Thriller,Julian Jarrold,7.0,54,0
41248,2009,Drama,André Téchiné,5.6,10,0
25968,2009,Drama,Emily Young,5.8,75,-9000000
9671,1986,Adventure,Peter Faiman,6.3,503,323203506
52010,2010,Animation,Martyn Pick,5.2,27,0
11588,2004,Thriller,Roland Suso Richter,5.9,62,-8800000
43418,2010,Drama,Jeremy Sims,7.3,40,-7347125
71157,2011,Drama,Maïwenn,7.9,285,20374201
13483,2007,Thriller,Joby Harold,6.3,395,-71626175
333355,2005,Action,Genndy Tartakovsky,8.0,27,0
327833,2014,Thriller,Ekachai Uekrongtham,5.6,61,-9000000
1547,1987,Horror,Joel Schumacher,6.8,538,23722567
25196,2009,Drama,Scott Cooper,6.8,274,32462438
16323,1979,Drama,Mark Rydell,6.8,28,19924648
175528,2013,Comedy,David E. Talbert,5.6,85,13956509
8069,1968,Science Fiction,Roger Vadim,5.7,146,-6500000
71805,1990,Adventure,Nils Gaup,6.1,14,0
9451,1999,Comedy,Alexander Payne,6.7,270,0
16727,2006,Drama,Mira Nair,6.8,50,8138836
272693,2015,Romance,Ari Sandel,6.8,1322,35028634
10696,2001,Drama,Vondie Curtis-Hall,3.4,38,-16728334
150202,2013,Horror,Tom Elkins,5.6,175,0
19644,2003,Action,Kang Woo-Suk,6.6,28,-8000000
29963,2009,Drama,Jane Campion,6.8,107,-4059945
26022,2010,Drama,Karan Johar,7.7,232,30345360
152747,2013,Action,J.C. Chandor,6.6,671,-2891280
62676,1999,Adventure,John Sayles,7.0,17,-6002193
20360,2007,Drama,Vipul Amrutlal Shah,6.6,29,0
1116,2006,Drama,Ken Loach,7.1,154,16389018
185008,2013,Romance,Ayan Mukherjee,7.2,79,38300000
11620,1951,Drama,Mervyn LeRoy,7.0,63,21750000
14353,2008,Horror,Darren Lynn Bousman,6.7,100,188126
11818,2006,Adventure,Serdar Akar,4.3,7,-10000000
680,1994,Thriller,Quentin Tarantino,8.3,8428,205928762
11176,1979,Adventure,James Frawley,7.0,164,76657000
242582,2014,Crime,Dan Gilroy,7.6,3395,30197217
11217,2004,Comedy,Jay Chandrasekhar,5.1,107,-3498345
15121,1965,Drama,Robert Wise,7.4,941,278014286
2619,1984,Comedy,Ron Howard,6.1,321,61821334
773,2006,Comedy,Jonathan Dayton,7.5,1686,92523181
235,1986,Crime,Rob Reiner,7.8,1522,44287414
170,2002,Horror,Danny Boyle,7.1,1777,77719885
14114,2004,Drama,Chris Stokes,4.8,75,0
10734,1979,Crime,Don Siegel,7.2,561,35000000
37964,2002,Comedy,Rick Famuyiwa,7.0,31,19362712
28121,1996,Comedy,Martin Lawrence,5.7,15,0
40807,2011,Comedy,Jonathan Levine,7.0,1261,31187783
10885,2008,Horror,Masayuki Ochiai,5.3,180,0
225565,2014,Comedy,Tom Gormican,6.1,1004,18049082
16471,1981,Comedy,Ken Shapiro,5.6,23,0
385736,2016,Adventure,Justin Tipping,7.5,18,0
11971,1993,Drama,Kenneth Branagh,7.2,189,-8000000
668,1969,Adventure,Peter R. Hunt,6.5,456,75474493
11596,1994,Horror,Wes Craven,6.4,291,4090181
14429,1999,Drama,John Schultz,5.8,62,14593409
13751,2006,Drama,Doug Atchison,6.7,81,10948425
9490,1998,Comedy,Tamra Davis,6.4,177,9460020
14536,2009,Comedy,Jonas Elmer,5.2,99,21010817
1359,2000,Thriller,Mary Harron,7.3,2066,27266564
9962,2002,Drama,Miguel Arteta,6.1,181,8856124
15049,2006,Action,Erik Canuel,6.5,42,4671300
22821,2009,Action,Troy Duffy,5.9,261,2629321
42819,2009,Drama,James Ivory,5.7,9,0
209263,2013,Comedy,Nicole Holofcener,6.6,348,25288872
37735,2010,Comedy,Will Gluck,6.7,2210,66952305
59930,1994,Comedy,Matty Rich,3.9,5,8880705
10873,2000,Drama,E. Elias Merhige,6.6,148,279017
51588,2011,Comedy,Joe Nussbaum,5.7,134,2130000
23570,1996,Comedy,Matt Reeves,4.6,30,-8000000
19489,1999,Comedy,Steve Rash,4.9,11,0
14629,2000,Comedy,Fina Torres,5.5,46,-8000000
8293,1992,Drama,James Ivory,6.9,95,25966555
291270,2015,Animation,Charlie Kaufman,7.0,459,-2340714
44009,2010,Comedy,Mike Leigh,7.0,97,10124262
1958,2002,Comedy,François Ozon,6.9,196,-8000000
13154,1991,Action,Mark L. Lester,5.7,95,-5724443
26618,1998,Comedy,David Dobkin,6.3,39,0
43923,2010,Comedy,Ryan Fleck,6.9,672,-1508760
46138,2010,Comedy,Nigel Cole,6.6,94,-7200000
45791,2007,Drama,Anand Tucker,6.9,13,92
26306,1997,Drama,Steve James,6.7,21,-7410696
110683,1983,Drama,Michael Winner,4.3,4,0
26963,2009,Animation,Tomm Moore,7.3,181,0
198277,2013,Comedy,John Carney,7.3,1254,55464861
7870,2005,Drama,David Jacobson,5.9,63,-7147128
13072,2007,Drama,Michael Corrente,5.8,18,-7541768
153397,2012,TV Movie,Edward Hall,4.9,8,0
30141,2003,Comedy,Keith Gordon,5.9,41,0
17044,1998,Drama,David Leland,7.0,3,0
10288,2006,Romance,Andrew Currie,6.6,135,-7573776
12183,2005,Comedy,Luke Wilson,5.2,16,0
44147,2010,Action,Jonathan Lynn,6.4,215,-4546957
12192,2008,Crime,Marc Schölermann,5.6,144,-8000000
36597,2009,Drama,Coky Giedroyc,6.9,37,0
13197,2006,Action,Robert Moresco,6.3,24,-7856549
10913,2005,Comedy,Thomas Vinterberg,5.6,33,0
251321,2014,Drama,Claudia Llosa,5.1,41,-7946914
149,1988,Science Fiction,Katsuhiro Ōtomo,7.8,773,-7446829
10425,2007,Drama,John Herzfeld,5.8,103,-21586546
49081,2005,Drama,Charles Binamé,6.1,17,-5980991
256687,2014,Action,Keith Parmer,4.6,21,0
220488,2013,Comedy,Dennie Gordon,4.3,8,0
1544,2005,Drama,Ol Parker,7.0,177,2455831
374461,2016,Drama,Bruce Beresford,7.0,129,-8000000
302,2003,Thriller,François Ozon,6.4,153,14641323
182873,2013,Action,James Nunn,5.4,33,0
21512,1989,Action,David Webb Peoples,5.9,31,882290
389425,2016,Action,Michael Winnick,4.1,16,-8000000
403,1989,Comedy,Bruce Beresford,7.0,350,138293296
29461,1997,Comedy,"George Tillman, Jr.",6.6,19,0
33542,1995,Crime,Stanley Tong,6.5,240,24892047
283708,2014,Drama,David Oelhoffen,6.6,43,-7700000
9388,2005,Comedy,Jason Reitman,7.1,664,18293509
1691,2007,Horror,Eli Roth,5.6,453,25419521
24684,2009,Drama,Lone Scherfig,6.8,409,18596852
2610,2005,Comedy,Anand Tucker,5.7,75,1303682
11308,1984,Comedy,Tony Richardson,5.8,26,-7500000
11022,2002,Action,Joe Carnahan,6.8,142,6133747
34341,2002,Comedy,Paul Gross,4.5,7,-3254130
